mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,mu9,mu10,max1,max2,max3,max4,max5,max6,mu7,max8,max9,max10,med1,med2,med3,med4,med5,med6,med7,med8,med9,med10,grad1,grad2,grad3,grad4,grad5,grad6,grad7,grad8,grad9,grad10,label
298.23775120648037,59.658969320923795,2.163857290589361,251.65870691140992,90.8432415546364,63.87887969665644,6.41720225784213,600.2015119786281,426.2114240779041,498.7094657014823,1472.96625,279.17,7.349999999999909,1763.78375,1141.49375,723.1300000000001,27.928750000000008,2575.3362500000003,1739.71625,2314.66,101.59124999999996,23.66999999999996,1.349999999999909,36.158750000000055,0.3687500000000909,2.255000000000109,3.678750000000008,215.8362500000001,192.46624999999997,181.28500000000008,23.56249999999997,2.0,0.125,74.1875,31.1875,20.625,0.5,124.93750000000006,59.56249999999997,114.62499999999994,B
278.99287013098933,52.02434720785937,0.5278727163048227,217.4415839365737,75.62433988279906,53.7581721820062,4.702627973112709,564.7299336435711,410.19161022061354,456.3991864874182,1425.69125,245.38125,6.2337500000001,1710.66,1070.71,678.9575,24.69874999999999,2538.5375,1711.11125,2271.04,88.06625000000008,20.131250000000023,-0.0162499999998999,5.535000000000082,-8.664999999999964,-3.917500000000018,1.9487499999999895,184.4124999999999,179.23624999999993,142.78999999999996,21.375,1.75,0.125,68.875,27.62499999999997,18.437500000000014,0.625,114.56249999999994,55.3125,110.625,B
261.35140040725645,30.577899389115142,1.0634089226211787,208.22851582747137,65.21049472417633,46.90146843761573,3.226598482043678,568.794897260274,388.1864610329508,411.01848991114406,1233.2575,142.65625,5.392499999999927,1609.47125,908.04625,577.61625,16.66749999999999,2485.7675,1637.13125,2167.31625,97.50749999999994,11.15625,0.5174999999999272,9.721250000000056,-4.7037499999999,-2.008749999999964,1.4174999999999898,209.14249999999996,169.1312499999999,117.06625000000008,16.0,1.125,0.125,57.875,22.1875,15.3125,0.375,99.74999999999994,47.625,95.125,B
253.5493760772147,34.708533695277445,-0.6868291106515358,206.6062603412616,61.67056532230259,45.761485263702085,2.33437780075836,548.052417700793,377.19191485694574,425.61549767321605,1284.865,166.45624999999995,4.133749999999964,1622.26125,868.56,556.4437499999999,18.28,2493.9387500000003,1625.12,2202.93375,82.99000000000001,12.956249999999956,-0.9912500000000364,13.386250000000018,-5.190000000000055,-1.431250000000091,0.1550000000000011,185.18875000000003,156.3699999999999,130.18374999999992,16.3125,1.1875,0.12500000000000006,55.0625,19.6875,13.5,0.4375,94.25,43.5625,90.6875,B
267.2008846087555,42.550523526370235,3.3849297655981605,215.20157187176835,77.01910375732513,54.69928602206121,6.0604015856601405,543.5979278697,403.9567907618064,450.4894553602207,1324.01625,191.56875,4.556250000000091,1642.51,981.17,604.0037499999999,16.350000000000023,2461.46375,1691.525,2239.41,91.0162499999999,17.818750000000023,3.556250000000091,14.259999999999993,-0.0799999999999272,2.5037499999998545,4.475000000000023,176.0887499999999,174.0250000000001,146.53500000000008,18.4375,1.4375,0.125,57.9375,24.1875,16.0,0.4375,101.24999999999994,49.1875,110.06249999999994,B
301.85380601516704,65.12114572561187,2.952944243364393,284.742814546708,95.93873276456404,65.29661237504294,7.799064977593911,604.455489486384,496.277403481558,515.4525771285764,1446.14125,281.69375,5.741250000000036,1735.155,1155.13875,711.8474999999999,23.712499999999977,2510.625,1776.2475,2296.92625,107.6412499999999,29.318750000000023,2.7412500000000364,67.65499999999997,0.7637500000000728,2.2224999999998545,5.712499999999977,225.375,271.24749999999995,197.05125,23.375,2.0,0.06250000000000022,75.0625,32.375,21.062500000000014,0.375,126.125,65.62499999999997,129.75,B
278.5035785074112,58.29817390554985,-1.1861103929679422,207.08328765942784,81.7802749052052,26.972141502929922,2.471468028266106,537.9065223198897,417.17316356428796,463.72553214408816,1415.00625,264.37750000000005,5.21875,1660.8675,1136.5775,710.4324999999999,23.22874999999999,2438.07125,1697.5975,2238.89375,86.63124999999991,24.37750000000005,-2.03125,-0.1324999999999363,-10.7974999999999,-46.31750000000011,-2.146250000000009,163.32124999999996,190.97249999999983,149.76874999999995,22.0,1.9375,0.0625,65.9375,30.3125,19.625,0.375,116.125,56.24999999999997,117.5,B
300.4277658566011,66.52067045846263,2.826910117201001,281.76381937263005,110.18668045501543,77.58507928300592,6.4234104619097145,598.9080286970012,455.94117847294024,539.7831726128921,1459.19875,303.71500000000003,6.491250000000036,1757.59,1201.06,758.44,31.438750000000027,2500.81625,1754.35875,2309.9837500000003,102.57375000000002,27.840000000000032,2.6162500000000364,62.58999999999992,10.184999999999944,10.815000000000056,3.0637500000000277,217.06625000000008,221.73374999999987,219.6087500000001,23.25,2.125,0.125,76.625,32.3125,22.000000000000014,0.625,124.5,63.1875,125.81249999999994,B
289.26011849362294,53.28610910031028,4.040750172354306,237.75257755946228,89.41479015856609,58.12140037917949,6.066878231644276,580.1958372113064,413.7760668734918,482.5549987073424,1398.85375,238.25250000000003,6.091249999999945,1690.6025,1100.55625,677.1824999999999,18.638750000000016,2487.24875,1706.87,2254.55125,107.35375,24.25250000000005,4.091249999999945,32.727499999999964,0.806250000000091,2.807499999999891,5.763750000000016,211.62375,188.8699999999999,181.30125,21.4375,1.75,0.125,68.125,28.8125,18.875,0.375,116.0625,55.3125,112.1875,B
262.64499259533505,41.70532487967417,3.0356766012587477,129.99506479081828,71.37691318030359,54.78320483154409,5.36198768974453,437.67070205479456,180.92525592373195,427.908011847464,1251.625,176.58249999999998,6.7374999999999545,1348.545,891.1675,592.0612500000002,22.22874999999999,2146.81625,1094.61625,2116.54,90.5,18.457499999999985,2.9874999999999545,-23.954999999999927,0.6675000000000182,2.1862500000002,2.728749999999991,111.31625000000008,28.36625000000004,140.41499999999996,16.875,1.3125,0.125,49.9375,22.25,16.375,0.5,92.06249999999994,31.8125,99.5,B
266.37590059237306,31.960570621991888,3.0048889300258437,214.90005183265455,69.66400314698267,53.4440420214736,4.47940253609775,572.6267544427989,396.1664082747131,420.34346306923356,1220.3075,137.62625000000003,4.704999999999927,1609.29,880.2225000000001,563.1075000000001,15.741250000000008,2483.98875,1647.34375,2175.06875,106.30749999999988,13.126250000000027,2.9549999999999272,21.164999999999964,4.097500000000082,7.857500000000073,2.991250000000008,217.23875,177.71875,130.6937499999999,15.75,1.0625,0.125,56.3125,21.0625,14.3125,0.375,96.6875,45.9375,92.9375,B
370.5511852091818,100.69765503517219,2.025460477600843,321.89472047389864,134.27125462791565,88.32837791558683,11.976373102554614,685.6057844316922,515.4697931321734,621.2919913920772,1595.50125,445.99125,16.893749999999955,1828.765,1406.03375,899.07375,43.43375,2580.22375,1826.16125,2381.79375,149.62625000000003,41.61625000000004,0.0187499999999545,73.8900000000001,-0.5912499999999454,0.4487500000000182,7.683750000000003,284.5987500000001,280.6612500000001,285.91875000000005,27.0625,2.875,0.5,69.1875,40.3125,24.0625,0.5625,138.625,63.875,110.75,B
298.5496866901147,46.171407811921476,3.245776564235441,246.50798639392818,94.53477276934478,65.62948491299518,6.540214735283233,616.0681622547206,425.5568331173639,473.0547255646058,1371.70375,215.9725,7.217499999999973,1676.07125,1080.92125,677.61375,23.745000000000005,2515.98125,1700.50625,2225.8137500000003,113.5787499999999,16.722499999999968,2.9674999999999727,29.196249999999964,1.0462500000001,3.113749999999982,4.3700000000000045,237.60625000000005,196.5062499999999,156.31375000000003,19.4375,1.5,0.25,65.25,29.25,18.4375,0.4375000000000001,110.125,49.5,97.5625,B
290.80258839318765,40.76609033691229,1.8187046464272127,242.68695621991856,81.86233432062197,56.83685440577564,5.285262402813779,631.7109260459089,429.2400620140688,482.5150712699,1309.16625,178.33500000000004,9.196249999999964,1634.21875,958.04,603.46875,21.61875000000001,2520.7112500000003,1689.6575,2220.4575,115.66625,16.835000000000036,0.6962499999999636,32.71875,-4.085000000000036,-0.65625,3.1187500000000057,258.58625000000006,200.90750000000003,170.70749999999998,15.5625,1.1875,0.375,49.5625,20.6875,13.9375,0.375,93.12500000000006,43.0,91.375,B
286.6482293594966,40.23344455757132,4.530077286190282,249.39947935949652,75.42032580525729,51.632202887819254,4.72490142539801,623.5198921695669,436.58034663087733,479.9078549611254,1301.4925,172.03375000000003,7.738749999999982,1669.61875,967.8,611.8299999999999,19.58375000000001,2533.22875,1716.26625,2240.61625,114.61750000000006,17.783750000000055,4.613749999999982,42.74375000000009,-3.8250000000000455,-2.5450000000000728,2.833750000000009,253.60375,206.5162499999999,171.74125000000004,16.875,1.25,0.1875,59.5,22.5625,15.3125,0.375,101.625,48.875,100.25,B
290.14224407626807,46.74369353942979,1.677974824139244,220.5248843021104,78.30501388374672,55.02777027027042,6.669533968900404,588.955630322103,440.7758867086265,455.7496880784895,1341.45125,199.71624999999997,5.835000000000036,1644.9625,1029.8425,649.1325000000002,21.911249999999995,2491.2825000000003,1721.92,2219.1575000000003,111.20125000000009,21.341249999999945,1.3350000000000364,6.712500000000091,-6.532500000000027,-2.1174999999998363,4.786249999999996,213.53250000000003,209.29500000000007,141.53250000000003,17.8125,1.5,0.125,56.6875,23.4375,15.4375,0.375,97.5625,46.0,94.1875,B
326.8762981303221,82.28960755275824,9.87948121066271,207.85365512773052,119.68476212513883,85.03528230285093,11.64535310995927,545.1611370788598,265.8039721399481,547.3724000370235,1483.38125,349.355,14.978749999999993,1560.7225,1213.1675,788.0475000000001,46.34875,2306.48125,1320.02875,2258.9775,121.00624999999992,37.85500000000002,10.103749999999993,2.597500000000082,6.792500000000018,7.422500000000127,7.7237499999999955,183.85625000000005,73.65374999999995,229.3525,22.9375,2.3125,0.3125,60.3125,34.875,21.8125,0.6874999999999996,116.25,42.12500000000003,103.3125,B
251.9324009626064,31.691689651980706,1.5631631803035821,148.50096306923356,64.60189420584962,49.45626203258052,3.1501272676786436,488.9238661606811,227.5988656978898,404.005626156979,1191.29,148.25374999999997,5.228749999999991,1364.85125,777.71625,514.98875,21.11875000000001,2226.8625,1211.66125,2054.19625,87.41499999999996,11.128749999999968,1.103749999999991,-18.148750000000064,-3.658750000000055,-0.8862500000000182,0.3687500000000057,149.48749999999995,49.78625000000011,113.82124999999996,13.5,1.0,0.125,42.68749999999997,16.4375,11.937500000000014,0.4375,76.875,29.125,87.0625,B
226.84255507219552,25.696137078859692,-0.38682756386519873,141.02336356904848,49.847767956312445,39.75254535357275,4.867941503146985,468.31603248796745,239.25564050351733,371.8698852276933,1089.74125,115.76625,4.928750000000036,1351.98,703.44625,471.25,24.685,2215.10375,1223.735,2017.56,80.24125000000004,10.766250000000014,-0.0712499999999636,-11.019999999999982,-4.303750000000036,-0.5,2.3100000000000023,146.10375,70.11000000000013,102.05999999999996,12.25,0.875,0.25,39.0625,14.5625,10.5,0.4375,69.875,27.3125,73.75,B
260.2300185116623,37.018090522028835,2.6145228619030716,179.0704012402813,67.08078211773429,50.439228989263306,5.859428915216582,515.156438818956,288.0581460570157,430.1844881525361,1232.905,157.86249999999995,6.451250000000073,1480.77875,847.6925000000001,557.3575000000001,22.067499999999995,2316.54125,1367.6774999999998,2143.5525,93.77999999999996,16.487499999999955,2.2012500000000728,1.7787499999999454,-2.932499999999891,-1.1424999999999272,3.692499999999996,170.16625,97.30249999999978,137.5525,14.9375,1.1875,0.24999999999999992,47.06249999999997,18.375,12.9375,0.4375,83.4375,34.4375,89.875,B
296.6598639392817,56.15434838948537,2.1767229729728728,221.94311504998146,87.96167484265098,64.01747824879652,9.190297574972236,566.7030877452796,353.0442507404662,494.7614008700483,1397.0425,242.02,8.2037499999999,1624.60375,1064.10875,691.9587499999998,35.868750000000006,2417.665,1514.7712499999998,2257.41875,107.29250000000002,24.894999999999985,1.4537499999999,18.35374999999999,-1.5162499999999,0.5837499999997817,5.868750000000006,201.79,145.52124999999978,181.16875000000005,20.625,1.75,0.12500000000000003,63.875,26.1875,18.4375,0.625,110.1875,46.625,110.1875,B
250.72591771566078,32.44300814513148,0.5583617178822567,170.05928313587557,61.00368150684923,46.6080817289893,3.686800721954845,511.5536639207702,303.5325555349869,401.3208612550907,1222.07875,149.69000000000003,5.009999999999991,1506.24875,847.8187499999999,555.05375,20.798750000000013,2362.44625,1424.4325,2139.14625,87.0787499999999,12.440000000000056,0.1349999999999909,-4.251250000000027,-4.431250000000091,-1.0712499999999636,1.4237500000000125,162.19624999999996,105.68249999999988,107.27125,15.5,1.125,0.06250000000000006,50.1875,19.0,13.375,0.375,87.625,36.8125,88.3125,B
